"","Date_réception_DPE","N°DPE","Code_postal_(BAN)","Etiquette_DPE","_score"
"10991","2023-07-29","2369E2567738X","69100","C",23.284618
"10992","2023-08-07","2369E2659637M","69100","D",23.284618
"10993","2023-07-10","2369E2319431Q","69100","D",23.284618
"10994","2023-07-20","2369E2445325S","69100","C",23.284618
"10995","2023-07-19","2369E2422683W","69100","C",23.284618
"10996","2023-07-27","2369E2544377K","69100","D",23.284618
"10997","2023-07-18","2369E2419093U","69100","D",23.284618
"10998","2023-07-29","2369E2567699K","69100","C",23.284618
"10999","2023-08-01","2369E2602540L","69100","D",23.284618
"11000","2023-07-10","2369E2319413Y","69100","D",23.284618
"11001","2023-07-29","2369E2567742B","69100","B",23.284618
"11002","2023-07-29","2369E2567748H","69100","B",23.284618
"11003","2023-07-27","2369E2543291Q","69100","C",23.284618
"11004","2023-07-27","2369E2543804J","69100","E",23.284618
"11005","2023-08-05","2369E2649654N","69100","D",23.284618
"11006","2023-07-06","2369E2287944P","69100","D",23.284618
"11007","2023-07-27","2369E2542882X","69100","C",23.284618
"11008","2023-07-30","2369E2573975U","69100","C",23.284618
"11009","2023-07-29","2369E2567704P","69100","B",23.284618
"11010","2023-07-02","2369E2224623E","69100","G",23.284618
"11011","2023-08-25","2369E2821034B","69100","C",23.284618
"11012","2023-07-27","2369E2543904F","69100","D",23.284618
"11013","2023-08-09","2369E2685564R","69100","C",23.284618
"11014","2023-07-30","2369E2573883G","69100","C",23.284618
"11015","2023-07-13","2369E2378466F","69100","D",23.284618
"11016","2023-07-19","2369E2425831Y","69100","C",23.284618
"11017","2023-07-21","2369E2465146B","69100","D",23.284618
"11018","2023-07-27","2369E2544212B","69100","D",23.284618
"11019","2023-07-24","2369E2481280P","69100","E",23.284618
"11020","2023-07-27","2369E2542806Z","69100","B",23.284618
"11021","2023-08-05","2369E2649639Y","69100","D",23.284618
"11022","2023-08-05","2369E2649702J","69100","D",23.284618
"11023","2023-07-10","2369E2319387Y","69100","D",23.284618
"11024","2023-08-17","2369E2747374Z","69100","C",23.284618
"11025","2023-08-05","2369E2649536Z","69100","D",23.284618
"11026","2023-07-17","2369E2403839C","69100","D",23.284618
"11027","2023-07-04","2369E2252628H","69100","C",23.284618
"11028","2023-08-07","2369E2659797Q","69100","D",23.284618
"11029","2023-07-05","2369E2262044L","69100","D",23.284618
"11030","2023-07-13","2369E2366723O","69100","C",23.284618
"11031","2023-08-04","2369E2647559Y","69100","C",23.284618
"11032","2023-08-04","2369E2647437G","69100","C",23.284618
"11033","2023-07-14","2369E2383634Z","69100","C",23.284618
"11034","2023-07-28","2369E2562977U","69100","E",23.284618
"11035","2023-07-21","2369E2463048J","69100","C",23.284618
"11036","2023-07-07","2369E2303533E","69100","C",23.284618
"11037","2023-07-07","2369E2303561G","69100","C",23.284618
"11038","2023-07-21","2369E2456512Z","69100","C",23.284618
"11039","2023-07-11","2369E2332953S","69100","E",23.284618
"11040","2023-08-24","2369E2807887K","69100","E",23.284618
"11041","2023-07-25","2369E2499165M","69100","C",23.284618
"11042","2023-07-28","2369E2555373I","69100","C",23.284618
"11043","2023-07-19","2369E2421835G","69100","D",23.284618
"11044","2023-08-21","2369E2765273K","69100","E",23.284618
"11045","2023-07-07","2369E2303529A","69100","C",23.284618
"11046","2023-07-20","2369E2448038B","69100","D",23.284618
"11047","2023-07-25","2369E2508178D","69100","D",23.284618
"11048","2023-07-10","2369E2318788X","69100","C",23.284618
"11049","2023-08-04","2369E2647459C","69100","D",23.284618
"11050","2023-08-04","2369E2647583W","69100","C",23.284618
"11051","2023-08-23","2369E2798984Z","69100","C",23.284618
"11052","2023-08-17","2369E2747829M","69100","D",23.284618
"11053","2023-07-21","2369E2458541A","69100","E",23.284618
"11054","2023-08-04","2369E2647586Z","69100","C",23.284618
"11055","2023-07-29","2369E2569307G","69100","C",23.284618
"11056","2023-07-24","2369E2491704N","69100","E",23.284618
"11057","2023-08-08","2369E2672393C","69100","D",23.284618
"11058","2023-08-02","2369E2614818R","69100","G",23.284618
"11059","2023-08-03","2369E2620272L","69100","C",23.284618
"11060","2023-07-20","2369E2444271E","69100","D",23.284618
"11061","2023-08-04","2369E2647539E","69100","C",23.284618
"11062","2023-08-03","2369E2631295K","69100","G",23.284618
"11063","2023-07-01","2369E2219702X","69100","E",23.284618
"11064","2023-07-28","2369E2557156X","69100","C",23.284618
"11065","2023-08-18","2369E2754941A","69100","C",23.284618
"11066","2023-07-11","2369E2338083A","69100","D",23.284618
"11067","2023-07-07","2369E2303558D","69100","C",23.284618
"11068","2023-07-03","2369E2231542H","69100","D",23.284618
"11069","2023-07-31","2369E2578277G","69100","D",23.284618
"11070","2023-07-24","2369E2488907Y","69100","D",23.284618
"11071","2023-07-17","2369E2402094Z","69100","F",23.284618
"11072","2023-08-04","2369E2647592F","69100","D",23.284618
"11073","2023-07-24","2369E2478902D","69100","D",23.284618
"11074","2023-07-18","2369E2419377S","69100","D",23.284618
"11075","2023-08-22","2369E2785293K","69100","G",23.284618
"11076","2023-08-07","2369E2665627W","69100","C",23.284618
"11077","2023-08-04","2369E2647439I","69100","D",23.284618
"11078","2023-07-04","2369E2256557K","69100","D",23.284618
"11079","2023-07-11","2369E2335587A","69100","E",23.284618
"11080","2023-08-04","2369E2647474R","69100","C",23.284618
"11081","2023-08-28","2369E2837612R","69100","E",23.284618
"11082","2023-08-25","2369E2824010N","69100","E",23.284618
"11083","2023-07-27","2369E2533726T","69100","C",23.284618
"11084","2023-07-07","2369E2303617K","69100","C",23.284618
"11085","2023-07-24","2369E2492226P","69100","C",23.284618
"11086","2023-08-01","2369E2596499C","69100","D",23.284618
"11087","2023-07-26","2369E2525673A","69100","D",23.284618
"11088","2023-07-27","2369E2548660D","69100","F",23.284618
"11089","2023-07-28","2369E2558278B","69100","D",23.284618
"11090","2023-07-10","2369E2318305I","69100","D",23.284618
"11091","2023-07-20","2369E2451838F","69100","C",23.284618
"11092","2023-07-11","2369E2348699I","69100","D",23.284618
"11093","2023-08-04","2369E2647585Y","69100","D",23.284618
"11094","2023-08-11","2369E2717760Z","69100","E",23.284618
"11095","2023-08-09","2369E2690349S","69100","D",23.284618
"11096","2023-08-04","2369E2647466J","69100","C",23.284618
"11097","2023-07-07","2369E2303464N","69100","C",23.284618
"11098","2023-07-25","2369E2500414N","69100","C",23.284618
"11099","2023-07-04","2369E2252498H","69100","E",23.284618
"11100","2023-07-12","2369E2363973U","69100","D",23.284618
"11101","2023-07-07","2369E2303417S","69100","C",23.284618
"11102","2023-08-04","2369E2635333S","69100","E",23.284618
"11103","2023-07-06","2369E2281891U","69100","D",23.284618
"11104","2023-08-09","2369E2680417S","69100","D",23.284618
"11105","2023-07-26","2369E2529786F","69100","D",23.284618
"11106","2023-08-30","2369E2871481I","69100","C",23.284618
"11107","2023-07-07","2369E2303514L","69100","C",23.284618
"11108","2023-08-18","2369E2756556D","69100","C",23.284618
"11109","2023-07-07","2369E2303350D","69100","C",23.284618
"11110","2023-07-07","2369E2303575U","69100","C",23.284618
"11111","2023-07-20","2369E2436767O","69100","E",23.284618
"11112","2023-07-04","2369E2249759Y","69100","C",23.284618
"11113","2023-07-07","2369E2303505C","69100","C",23.284618
"11114","2023-07-26","2369E2514636N","69100","F",23.284618
"11115","2023-08-04","2369E2647520L","69100","C",23.284618
"11116","2023-07-07","2369E2303461K","69100","C",23.284618
"11117","2023-08-04","2369E2639757W","69100","D",23.284618
"11118","2023-08-11","2369E2717364T","69100","D",23.284618
"11119","2023-08-22","2369E2777297W","69100","E",23.284618
"11120","2023-08-21","2369E2765842H","69100","F",23.284618
"11121","2023-08-06","2369E2654714D","69100","C",23.284618
"11122","2023-08-23","2369E2797047M","69100","E",23.284618
"11123","2023-08-04","2369E2647522N","69100","C",23.284618
"11124","2023-08-04","2369E2647442L","69100","C",23.284618
"11125","2023-08-04","2369E2647536B","69100","C",23.284618
"11126","2023-07-12","2369E2366123M","69100","G",23.284618
"11127","2023-08-30","2369E2865771S","69100","B",23.284618
"11128","2023-08-30","2369E2874131G","69100","C",23.284618
"11129","2023-07-23","2369E2473417E","69100","D",23.284618
"11130","2023-07-05","2369E2271986V","69100","E",23.284618
"11131","2023-07-06","2369E2291377Q","69100","D",23.284618
"11132","2023-08-04","2369E2647540F","69100","C",23.284618
"11133","2023-07-17","2369E2394805Q","69100","E",23.284618
"11134","2023-07-27","2369E2538903W","69100","G",23.284618
"11135","2023-07-24","2369E2491008T","69100","C",23.284618
"11136","2023-08-21","2369E2768741U","69100","E",23.284618
"11137","2023-08-04","2369E2647488F","69100","C",23.284618
"11138","2023-08-04","2369E2647492J","69100","C",23.284618
"11139","2023-08-04","2369E2647517I","69100","C",23.284618
"11140","2023-08-16","2369E2732780R","69100","C",23.284618
"11141","2023-07-12","2369E2363484Z","69100","D",23.284618
"11142","2023-07-03","2369E2230851S","69100","D",23.284618
"11143","2023-07-11","2369E2343387A","69100","D",23.284618
"11144","2023-08-22","2369E2776873O","69100","D",23.284618
"11145","2023-07-24","2369E2482538Z","69100","E",23.284618
"11146","2023-07-25","2369E2510549I","69100","D",23.284618
"11147","2023-07-06","2369E2290917Y","69100","E",23.284618
"11148","2023-08-04","2369E2647479W","69100","C",23.284618
"11149","2023-07-07","2369E2303360N","69100","C",23.284618
"11150","2023-07-25","2369E2510714R","69100","E",23.284618
"11151","2023-08-04","2369E2647555U","69100","C",23.284618
"11152","2023-07-25","2369E2501984X","69100","D",23.284618
"11153","2023-07-25","2369E2499965G","69100","D",23.284618
"11154","2023-07-04","2369E2255486F","69100","D",23.284618
"11155","2023-08-09","2369E2681188J","69100","C",23.284618
"11156","2023-08-10","2369E2702087E","69100","D",23.284618
"11157","2023-08-04","2369E2647511C","69100","C",23.284618
"11158","2023-08-03","2369E2628943Y","69100","G",23.284618
"11159","2023-07-18","2369E2416996D","69100","E",23.284618
"11160","2023-07-06","2369E2291263G","69100","C",23.284618
"11161","2023-07-07","2369E2303584D","69100","C",23.284618
"11162","2023-07-24","2369E2485657Y","69100","C",23.284618
"11163","2023-08-11","2369E2710281I","69100","E",23.284618
"11164","2023-07-26","2369E2530923Y","69100","C",23.284618
"11165","2023-08-22","2369E2776883Y","69100","C",23.284618
"11166","2023-07-03","2369E2235040V","69100","D",23.284618
"11167","2023-07-07","2369E2303543O","69100","C",23.284618
"11168","2023-08-01","2369E2596152T","69100","G",23.284618
"11169","2023-07-28","2369E2559356N","69100","C",23.284618
"11170","2023-07-07","2369E2303553Y","69100","C",23.284618
"11171","2023-07-04","2369E2243828V","69100","C",23.284618
"11172","2023-08-22","2369E2777433C","69100","C",23.284618
"11173","2023-07-07","2369E2303386N","69100","C",23.284618
"11174","2023-08-04","2369E2647484B","69100","C",23.284618
"11175","2023-08-04","2369E2647449S","69100","D",23.284618
"11176","2023-08-01","2369E2596509M","69100","E",23.284618
"11177","2023-07-07","2369E2303519Q","69100","C",23.284618
"11178","2023-08-01","2369E2598062F","69100","E",23.284618
"11179","2023-07-07","2369E2303573S","69100","C",23.284618
"11180","2023-08-09","2369E2680714D","69100","D",23.284618
"11181","2023-07-07","2369E2303526X","69100","C",23.284618
"11182","2023-07-25","2369E2498051Q","69100","C",23.284618
"11183","2023-08-04","2369E2647558X","69100","C",23.284618
"11184","2023-07-07","2369E2303481E","69100","C",23.284618
"11185","2023-07-10","2369E2318308L","69100","D",23.284618
"11186","2023-07-21","2369E2458189M","69100","C",23.284618
"11187","2023-07-27","2369E2535371A","69100","D",23.284618
"11188","2023-07-19","2369E2435511G","69100","G",23.284618
"11189","2023-07-13","2369E2374776H","69100","C",23.284618
"11190","2023-07-18","2369E2410972L","69100","E",23.284618
"11191","2023-08-04","2369E2647494L","69100","C",23.284618
"11192","2023-07-07","2369E2303605Y","69100","C",23.284618
"11193","2023-07-07","2369E2303410L","69100","C",23.284618
"11194","2023-07-03","2369E2232711G","69100","C",23.284618
"11195","2023-08-30","2369E2869714J","69100","E",23.284618
"11196","2023-07-10","2369E2324609U","69100","D",23.284618
"11197","2023-07-07","2369E2303407I","69100","C",23.284618
"11198","2023-08-04","2369E2635454J","69100","D",23.284618
"11199","2023-07-07","2369E2303381I","69100","C",23.284618
"11200","2023-08-28","2369E2835103E","69100","E",23.284618
"11201","2023-08-04","2369E2647590D","69100","D",23.284618
"11202","2023-08-30","2369E2878459S","69100","D",23.284618
"11203","2023-08-04","2369E2647441K","69100","D",23.284618
"11204","2023-07-27","2369E2548760Z","69100","E",23.284618
"11205","2023-08-09","2369E2691124N","69100","D",23.284618
"11206","2023-07-07","2369E2303441Q","69100","C",23.284618
"11207","2023-08-04","2369E2647500R","69100","C",23.284618
"11208","2023-08-04","2369E2647440J","69100","D",23.284618
"11209","2023-08-06","2369E2654713C","69100","C",23.284618
"11210","2023-07-10","2369E2316645M","69100","E",23.284618
"11211","2023-07-23","2369E2475983W","69100","C",23.284618
"11212","2023-08-04","2369E2647547M","69100","C",23.284618
"11213","2023-08-04","2369E2647518J","69100","C",23.284618
"11214","2023-07-19","2369E2430813O","69100","D",23.284618
"11215","2023-08-04","2369E2647465I","69100","C",23.284618
"11216","2023-07-07","2369E2303475Y","69100","C",23.284618
"11217","2023-08-04","2369E2647457A","69100","D",23.284618
"11218","2023-07-07","2369E2303437M","69100","C",23.284618
"11219","2023-08-26","2369E2829006R","69100","E",23.284618
"11220","2023-08-04","2369E2647445O","69100","D",23.284618
"11221","2023-07-13","2369E2380802B","69100","E",23.284618
"11222","2023-07-04","2369E2245020R","69100","D",23.284618
"11223","2023-08-30","2369E2867555I","69100","E",23.284618
"11224","2023-08-07","2369E2664241O","69100","D",23.284618
"11225","2023-07-24","2369E2485175K","69100","E",23.284618
"11226","2023-07-03","2369E2227266V","69100","E",23.284618
"11227","2023-07-10","2369E2315980X","69100","F",23.284618
"11228","2023-08-10","2369E2697467M","69100","E",23.284618
"11229","2023-07-20","2369E2443929A","69100","C",23.284618
"11230","2023-08-28","2369E2832828R","69100","C",23.284618
"11231","2023-08-22","2369E2777386H","69100","D",23.284618
"11232","2023-07-27","2369E2549151A","69100","D",23.284618
"11233","2023-07-07","2369E2303565K","69100","C",23.284618
"11234","2023-07-23","2369E2476182N","69100","C",23.284618
"11235","2023-07-07","2369E2303378F","69100","C",23.284618
"11236","2023-08-21","2369E2765555G","69100","C",23.284618
"11237","2023-08-24","2369E2805219U","69100","D",23.284618
"11238","2023-08-22","2369E2777361I","69100","D",23.284618
"11239","2023-07-07","2369E2303570P","69100","C",23.284618
"11240","2023-07-23","2369E2476289Q","69100","C",23.284618
"11241","2023-07-17","2369E2393223U","69100","D",23.284618
"11242","2023-07-12","2369E2363463E","69100","C",23.284618
"11243","2023-07-07","2369E2303493Q","69100","C",23.284618
"11244","2023-08-22","2369E2779806J","69100","D",23.284618
"11245","2023-07-25","2369E2500350B","69100","D",23.284618
"11246","2023-07-07","2369E2303622P","69100","C",23.284618
"11247","2023-08-04","2369E2647464H","69100","C",23.284618
"11248","2023-07-03","2369E2231622J","69100","E",23.284618
"11249","2023-07-11","2369E2336319E","69100","C",23.284618
"11250","2023-08-04","2369E2647550P","69100","C",23.284618
"11251","2023-07-17","2369E2392051S","69100","E",23.284618
"11252","2023-07-19","2369E2427321G","69100","D",23.284618
"11253","2023-07-16","2369E2388274L","69100","G",23.284618
"11254","2023-08-24","2369E2806686F","69100","E",23.284618
"11255","2023-07-24","2369E2482476P","69100","E",23.284618
"11256","2023-08-08","2369E2668243M","69100","D",23.284618
"11257","2023-07-21","2369E2455802R","69100","C",23.284618
"11258","2023-08-04","2369E2647533Y","69100","C",23.284618
"11259","2023-07-07","2369E2303542N","69100","C",23.284618
"11260","2023-08-08","2369E2677587W","69100","G",23.284618
"11261","2023-08-04","2369E2647589C","69100","C",23.284618
"11262","2023-07-07","2369E2303469S","69100","C",23.284618
"11263","2023-08-29","2369E2848226X","69100","D",23.284618
"11264","2023-08-26","2369E2830397E","69100","G",23.284618
"11265","2023-08-21","2369E2769826N","69100","D",23.284618
"11266","2023-07-07","2369E2303516N","69100","C",23.284618
"11267","2023-07-12","2369E2353909S","69100","D",23.284618
"11268","2023-08-04","2369E2647434D","69100","C",23.284618
"11269","2023-07-07","2369E2303581A","69100","C",23.284618
"11270","2023-07-26","2369E2521282D","69100","E",23.284618
"11271","2023-08-04","2369E2647530V","69100","D",23.284618
"11272","2023-08-04","2369E2647528T","69100","C",23.284618
"11273","2023-07-24","2369E2493488D","69100","F",23.284618
"11274","2023-08-04","2369E2647564D","69100","C",23.284618
